file_path,file_name,cyclomatic_complexity,vocabulary,length,volume,difficulty,effort,total_loc,code_loc,comment_loc,comment_density,max_depth_of_nesting,avg_function_length,avg_num_parameters,num_functions,max_function_length,min_function_length,max_num_parameters,num_global_vars,num_external_calls,num_internal_calls,num_loops,max_loop_nesting_depth,static_memory_allocations,dynamic_memory_allocations,input_validations,bounds_checks,null_checks,error_handling,memory_checks,sanitization_checks,memory_management,io_operations,string_operations,network_operations,crypto_operations,threading,detailed_usage
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/llama2-13B-11127.c,llama2-13B-11127.c,1,34,15,105,0.0,0.0,59,42,4,0.06779661016949153,1,6.4,0.6,5,15,3,2,3,4,14,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,"{'strcpy': 2, 'printf': 2, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-25596.c,gemma7b-25596.c,1,35,8,56,0.0,0.0,87,75,1,0.011494252873563218,2,17.0,0.0,4,24,8,0,6,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'printf': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-39888.c,gpt35-39888.c,18,298,89,890,0.0,0.0,163,147,1,0.006134969325153374,4,28.6,0.6,5,89,3,1,3,39,12,1,1,0,0,2,0,0,0,0,0,0,37,0,0,0,0,"{'printf': 37, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-31502.c,gemma7b-31502.c,1,77,9,72,0.23376623376623376,16.83116883116883,70,56,4,0.05714285714285714,3,13.0,2.0,4,18,9,4,4,11,7,2,1,3,1,0,1,2,0,1,0,1,3,3,0,0,0,"{'malloc': 1, 'strcpy': 3, 'printf': 3, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemini_pro-5485.c,gemini_pro-5485.c,1,50,5,35,0.1,3.5,181,139,9,0.049723756906077346,6,82.5,2.0,2,160,5,2,15,44,2,8,2,6,-2,0,3,3,0,6,0,8,0,0,0,0,0,"{'fprintf': 1, 'malloc': 2, 'realloc': 2, 'free': 4, 'calloc': 0, 'printf': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-21097.c,gemma7b-21097.c,16,377,81,810,0.0,0.0,85,72,1,0.011764705882352941,6,81.0,0.0,1,81,81,0,11,14,0,8,2,0,1,4,0,0,0,3,0,3,6,0,0,0,0,"{'printf': 6, 'malloc': 2, 'free': 1, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt4o_mini-24566.c,gpt4o_mini-24566.c,2,38,5,35,0.06578947368421052,2.302631578947368,143,116,1,0.006993006993006993,4,17.0,1.2857142857142858,7,29,5,3,8,24,14,7,2,2,-1,6,2,1,1,9,0,6,7,1,0,0,0,"{'fopen': 1, 'fprintf': 1, 'malloc': 2, 'realloc': 1, 'strcpy': 1, 'fclose': 1, 'free': 3, 'printf': 5, 'calloc': 0, 'scanf': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/codellama_13b-6670.c,codellama_13b-6670.c,6,135,20,180,0.14814814814814814,26.666666666666664,54,37,10,0.18518518518518517,3,18.5,1.0,2,20,17,2,3,11,3,0,0,3,0,1,0,0,0,0,0,0,8,2,0,0,0,"{'printf': 8, 'strcpy': 2, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon180b-12934.c,falcon180b-12934.c,1,21,4,24,0.09523809523809523,2.2857142857142856,121,108,1,0.008264462809917356,3,10.666666666666666,1.0,9,20,3,2,3,17,19,4,1,0,0,0,0,4,0,2,0,2,12,0,0,0,0,"{'malloc': 1, 'printf': 12, 'free': 1, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemini_pro-34332.c,gemini_pro-34332.c,4,190,33,297,0.3473684210526316,103.16842105263159,200,135,36,0.18,4,22.142857142857142,1.8571428571428572,7,33,4,4,10,44,13,3,1,2,0,2,3,2,0,0,0,0,14,0,5,0,0,"{'socket': 3, 'bind': 2, 'fopen': 1, 'fclose': 1, 'printf': 12, 'fprintf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'connect': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/codellama_13b-10172.c,codellama_13b-10172.c,9,264,56,560,0.10606060606060606,59.3939393939394,72,43,18,0.25,4,56.0,1.0,1,56,56,1,9,7,1,4,2,2,0,0,0,2,0,0,0,0,4,0,0,0,0,"{'fprintf': 2, 'fopen': 1, 'fread': 1, 'fclose': 1, 'printf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-28925.c,gemma7b-28925.c,11,176,55,495,0.15625,77.34375,74,59,5,0.06756756756756757,3,32.5,0.5,2,55,10,1,7,6,0,4,2,1,0,0,1,0,0,0,3,0,1,0,0,0,0,"{'sprintf': 1, 'printf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/llama2-13B-7883.c,llama2-13B-7883.c,2,191,41,369,0.0,0.0,59,41,6,0.1016949152542373,2,41.0,0.0,1,41,41,0,6,11,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,"{'socket': 3, 'connect': 1, 'printf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon180b-51795.c,falcon180b-51795.c,2,97,10,80,0.10309278350515463,8.24742268041237,97,87,1,0.010309278350515464,4,11.0,1.2857142857142858,7,17,7,2,3,10,14,12,2,0,0,0,0,0,0,6,0,6,2,0,0,0,0,"{'malloc': 3, 'free': 3, 'printf': 2, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt4o_mini-15386.c,gpt4o_mini-15386.c,1,20,5,30,0.0,0.0,53,43,1,0.018867924528301886,2,8.333333333333334,0.3333333333333333,3,13,5,1,0,11,7,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,"{'printf': 7, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/llama2-13B-5234.c,llama2-13B-5234.c,1,118,12,96,0.05084745762711865,4.88135593220339,75,51,13,0.17333333333333334,2,13.25,1.25,4,25,8,2,0,9,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"{'printf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon2-11B-11103.c,falcon2-11B-11103.c,13,501,64,640,0.1277445109780439,81.7564870259481,104,83,1,0.009615384615384616,3,43.0,1.0,2,64,22,2,3,3,3,14,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,"{'printf': 3, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemini_pro-24883.c,gemini_pro-24883.c,1,47,7,49,0.22340425531914893,10.946808510638297,77,52,13,0.16883116883116883,2,8.0,1.1666666666666667,6,17,4,3,4,12,9,1,1,0,0,0,0,0,0,6,0,5,3,0,0,0,0,"{'malloc': 2, 'realloc': 1, 'printf': 3, 'free': 2, 'calloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/mistral_7b-1814.c,mistral_7b-1814.c,1,20,3,18,0.075,1.3499999999999999,73,59,1,0.0136986301369863,2,9.666666666666666,1.5,6,32,3,2,3,11,17,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"{'printf': 10, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-38162.c,gemma7b-38162.c,1,42,16,112,0.19047619047619047,21.333333333333332,68,37,16,0.23529411764705882,1,16.5,0.5,2,17,16,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"{'printf': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-31185.c,gpt35-31185.c,5,172,23,207,0.06686046511627906,13.840116279069766,108,94,1,0.009259259259259259,3,20.25,1.5,4,32,9,2,7,25,5,5,2,0,-4,5,1,4,0,10,0,10,3,1,0,0,2,"{'strncpy': 1, 'fprintf': 5, 'free': 6, 'malloc': 2, 'fopen': 1, 'calloc': 2, 'fclose': 1, 'pthread_create': 1, 'pthread_join': 1, 'printf': 1, 'realloc': 0, 'scanf': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-68637.c,gpt35-68637.c,18,517,98,1078,0.0,0.0,110,99,1,0.00909090909090909,7,98.0,0.0,1,98,98,0,8,34,1,5,2,3,0,6,0,0,0,0,0,0,27,0,0,0,0,"{'printf': 27, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/mistral_7b-1319.c,mistral_7b-1319.c,4,153,26,234,0.08496732026143791,19.88235294117647,115,96,1,0.008695652173913044,5,23.25,0.5,4,50,6,1,3,35,7,1,1,1,0,2,0,0,0,0,0,0,8,0,0,0,0,"{'printf': 8, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon2-11B-10800.c,falcon2-11B-10800.c,2,69,15,120,0.43478260869565216,52.17391304347826,116,70,23,0.19827586206896552,3,19.4,2.6,5,31,6,4,2,5,13,4,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,"{'strcpy': 1, 'printf': 4, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-58975.c,gpt35-58975.c,1,24,4,24,0.25,6.0,61,2,57,0.9344262295081968,2,27.5,2.0,2,51,4,3,5,18,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,"{'printf': 2, 'fprintf': 5, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt4o_mini-22863.c,gpt4o_mini-22863.c,2,38,5,35,0.06578947368421052,2.302631578947368,109,85,2,0.01834862385321101,4,15.833333333333334,2.0,6,34,3,4,6,15,10,5,2,5,0,2,0,0,0,0,0,0,9,1,0,0,0,"{'strcpy': 1, 'printf': 7, 'fprintf': 1, 'fopen': 1, 'fclose': 1, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon2-11B-3908.c,falcon2-11B-3908.c,3,54,9,63,0.08333333333333333,5.25,61,48,2,0.03278688524590164,3,17.5,0.5,2,26,9,1,7,8,1,2,1,6,0,1,0,0,0,0,0,0,5,0,0,0,0,"{'printf': 5, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/mistral_7b-5546.c,mistral_7b-5546.c,1,44,5,35,0.11363636363636363,3.977272727272727,53,40,5,0.09433962264150944,2,9.0,1.75,4,20,5,3,2,12,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,"{'printf': 9, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-47299.c,gpt35-47299.c,2,42,6,42,0.14285714285714285,6.0,51,40,2,0.0392156862745098,3,14.666666666666666,1.6666666666666667,3,29,6,3,0,12,6,4,1,0,0,0,0,1,0,2,0,2,5,0,0,0,0,"{'printf': 5, 'malloc': 1, 'free': 1, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/llama2-13B-19877.c,llama2-13B-19877.c,3,109,11,88,0.10091743119266056,8.880733944954128,80,73,3,0.0375,4,22.0,1.6666666666666667,3,40,11,3,2,16,3,16,3,0,-3,0,0,0,0,9,0,9,2,0,0,0,0,"{'calloc': 6, 'free': 3, 'printf': 2, 'malloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon2-11B-11857.c,falcon2-11B-11857.c,4,106,16,128,0.1509433962264151,19.32075471698113,68,49,7,0.10294117647058823,2,12.75,1.25,4,17,7,2,1,15,5,0,0,0,1,0,0,3,0,1,0,1,2,0,0,0,0,"{'malloc': 1, 'printf': 2, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon180b-42936.c,falcon180b-42936.c,1,46,5,35,0.10869565217391304,3.8043478260869565,60,41,7,0.11666666666666667,2,15.0,1.3333333333333333,3,35,5,2,2,13,4,3,1,1,-1,2,0,0,0,3,0,3,4,0,0,0,0,"{'printf': 4, 'malloc': 1, 'free': 2, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-2533.c,gemma7b-2533.c,1,39,6,42,0.3076923076923077,12.923076923076923,62,48,2,0.03225806451612903,3,22.0,2.0,2,38,6,4,13,7,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"{'printf': 2, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/llama2-13B-17649.c,llama2-13B-17649.c,7,322,71,710,0.0,0.0,87,64,7,0.08045977011494253,2,71.0,0.0,1,71,71,0,2,24,1,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,"{'malloc': 3, 'printf': 3, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon2-11B-5655.c,falcon2-11B-5655.c,3,101,16,128,0.15841584158415842,20.277227722772277,63,43,11,0.1746031746031746,2,9.0,0.8,5,18,3,2,1,14,7,0,0,0,-1,0,0,3,0,5,0,5,5,1,0,0,0,"{'malloc': 2, 'printf': 5, 'free': 3, 'strcpy': 1, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gemma7b-21827.c,gemma7b-21827.c,1,44,8,56,0.09090909090909091,5.090909090909091,62,49,1,0.016129032258064516,3,11.75,1.0,4,17,8,2,9,14,0,5,2,0,0,0,0,0,0,4,0,4,2,0,0,0,0,"{'malloc': 2, 'printf': 2, 'free': 2, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/falcon180b-40849.c,falcon180b-40849.c,5,300,45,450,0.0,0.0,63,49,3,0.047619047619047616,2,45.0,0.0,1,45,45,0,5,22,1,4,1,3,0,7,0,0,0,0,0,0,15,0,0,0,0,"{'printf': 15, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
/Users/eneskose/Desktop/data intensive/datasets/DATASETv2/gpt35-18491.c,gpt35-18491.c,3,74,9,72,0.12162162162162163,8.756756756756758,74,56,9,0.12162162162162163,4,15.5,2.0,4,30,9,4,5,15,10,7,3,6,0,0,0,0,0,0,0,0,15,0,0,0,0,"{'printf': 15, 'malloc': 0, 'free': 0, 'calloc': 0, 'realloc': 0, 'scanf': 0, 'fopen': 0, 'fclose': 0, 'fread': 0, 'fwrite': 0, 'strcpy': 0, 'strncpy': 0, 'strcat': 0, 'strncat': 0, 'socket': 0, 'connect': 0, 'bind': 0, 'listen': 0, 'encrypt': 0, 'decrypt': 0, 'hash': 0, 'pthread_create': 0, 'pthread_join': 0}"
